audit_action,audit_reason,certificate,course_code,course_title,depth,link_text,url,canonical_url,source_page,html_title,status
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Building Applications with ASP.NET,https://byui-cse.github.io/cse325-ww-course/prepare-build-aspnet.html,https://byui-cse.github.io/cse325-ww-course/prepare-build-aspnet.html,https://byui-cse.github.io/cse325-ww-course/week02,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,ASP.NET Core,https://byui-cse.github.io/cse325-ww-course/assignment-02.html,https://byui-cse.github.io/cse325-ww-course/assignment-02.html,https://byui-cse.github.io/cse325-ww-course/week02,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Project Planning and Setup,https://byui-cse.github.io/cse325-ww-course/group-project-02.html,https://byui-cse.github.io/cse325-ww-course/group-project-02.html,https://byui-cse.github.io/cse325-ww-course/week02,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Why Blazor? An Overview,https://byui-cse.github.io/cse325-ww-course/prepare-blazor-overview.html,https://byui-cse.github.io/cse325-ww-course/prepare-blazor-overview.html,https://byui-cse.github.io/cse325-ww-course/week03,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Introduction to Blazor,https://byui-cse.github.io/cse325-ww-course/prepare-intro-to-blazor.html,https://byui-cse.github.io/cse325-ww-course/prepare-intro-to-blazor.html,https://byui-cse.github.io/cse325-ww-course/week03,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Build Web Applications with Blazor,https://byui-cse.github.io/cse325-ww-course/prepare-blazor-app-build-03.html,https://byui-cse.github.io/cse325-ww-course/prepare-blazor-app-build-03.html,https://byui-cse.github.io/cse325-ww-course/week03,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,.NET Blazor Application,https://byui-cse.github.io/cse325-ww-course/assignment-03.html,https://byui-cse.github.io/cse325-ww-course/assignment-03.html,https://byui-cse.github.io/cse325-ww-course/week03,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Project Checkpoint,https://byui-cse.github.io/cse325-ww-course/group-project-03.html,https://byui-cse.github.io/cse325-ww-course/group-project-03.html,https://byui-cse.github.io/cse325-ww-course/week03,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Build Web Applications with Blazor,https://byui-cse.github.io/cse325-ww-course/prepare-blazor-app-build-04.html,https://byui-cse.github.io/cse325-ww-course/prepare-blazor-app-build-04.html,https://byui-cse.github.io/cse325-ww-course/week04,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,.NET Blazor Application,https://byui-cse.github.io/cse325-ww-course/assignment-04.html,https://byui-cse.github.io/cse325-ww-course/assignment-04.html,https://byui-cse.github.io/cse325-ww-course/week04,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Project Checkpoint,https://byui-cse.github.io/cse325-ww-course/group-project-04.html,https://byui-cse.github.io/cse325-ww-course/group-project-04.html,https://byui-cse.github.io/cse325-ww-course/week04,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Project Checkpoint,https://byui-cse.github.io/cse325-ww-course/group-project-05.html,https://byui-cse.github.io/cse325-ww-course/group-project-05.html,https://byui-cse.github.io/cse325-ww-course/week05,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Project Checkpoint,https://byui-cse.github.io/cse325-ww-course/group-project-06.html,https://byui-cse.github.io/cse325-ww-course/group-project-06.html,https://byui-cse.github.io/cse325-ww-course/week06,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Completion,https://byui-cse.github.io/cse325-ww-course/group-project-description.html,https://byui-cse.github.io/cse325-ww-course/group-project-description.html,https://byui-cse.github.io/cse325-ww-course/week07,,fetch_error: HTTP Error 404: Not Found
excluded,fetch_error: HTTP Error 404: Not Found,Software Development,CSE 325,.NET Software Development,4,Peer Review and Evaluation,https://byui-cse.github.io/cse325-ww-course/group-project-peer-review.html,https://byui-cse.github.io/cse325-ww-course/group-project-peer-review.html,https://byui-cse.github.io/cse325-ww-course/week07,,fetch_error: HTTP Error 404: Not Found
excluded,duplicate canonical page alias,Software Development,CSE 370,Software Engineering Principles,1,Home,https://byui-cse.github.io/cse370-ww-course/index.html,https://byui-cse.github.io/cse370-ww-course/,https://byui-cse.github.io/cse370-ww-course/,CSE 370 | Home,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 370,Software Engineering Principles,3,Student 1 Response,https://byui-cse.github.io/cse370-ww-course/week01/resources/cse370-week01-analysis-student1.docx,https://byui-cse.github.io/cse370-ww-course/week01/resources/cse370-week01-analysis-student1.docx,https://byui-cse.github.io/cse370-ww-course/week01/prove-case-study.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 370,Software Engineering Principles,3,Student 2 Response,https://byui-cse.github.io/cse370-ww-course/week01/resources/cse370-week01-analysis-student2.docx,https://byui-cse.github.io/cse370-ww-course/week01/resources/cse370-week01-analysis-student2.docx,https://byui-cse.github.io/cse370-ww-course/week01/prove-case-study.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 370,Software Engineering Principles,3,Software Methodologies Analysis document,https://byui-cse.github.io/cse370-ww-course/week01/resources/cse370-week01-methodologies.docx,https://byui-cse.github.io/cse370-ww-course/week01/resources/cse370-week01-methodologies.docx,https://byui-cse.github.io/cse370-ww-course/week01/prove-methodologies.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 370,Software Engineering Principles,3,case study analysis document,https://byui-cse.github.io/cse370-ww-course/week02/resources/cse370-week02-analysis.docx,https://byui-cse.github.io/cse370-ww-course/week02/resources/cse370-week02-analysis.docx,https://byui-cse.github.io/cse370-ww-course/week02/prove.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 370,Software Engineering Principles,3,case study analysis document,https://byui-cse.github.io/cse370-ww-course/week03/resources/cse370-week03-analysis.docx,https://byui-cse.github.io/cse370-ww-course/week03/resources/cse370-week03-analysis.docx,https://byui-cse.github.io/cse370-ww-course/week03/prove.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 370,Software Engineering Principles,3,case study analysis document,https://byui-cse.github.io/cse370-ww-course/week04/resources/cse370-week04-analysis.docx,https://byui-cse.github.io/cse370-ww-course/week04/resources/cse370-week04-analysis.docx,https://byui-cse.github.io/cse370-ww-course/week04/prove.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 370,Software Engineering Principles,3,case study analysis document,https://byui-cse.github.io/cse370-ww-course/week05/resources/cse370-week05-analysis.docx,https://byui-cse.github.io/cse370-ww-course/week05/resources/cse370-week05-analysis.docx,https://byui-cse.github.io/cse370-ww-course/week05/prove.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 370,Software Engineering Principles,3,case study analysis document,https://byui-cse.github.io/cse370-ww-course/week06/resources/cse370-week06-analysis.docx,https://byui-cse.github.io/cse370-ww-course/week06/resources/cse370-week06-analysis.docx,https://byui-cse.github.io/cse370-ww-course/week06/prove.html,,ok
excluded,"non-HTML/download/resource link, not a course page",Software Development,CSE 370,Software Engineering Principles,3,Software Development Lifecycle Analysis document,https://byui-cse.github.io/cse370-ww-course/week07/resources/cse370-week07-analysis.docx,https://byui-cse.github.io/cse370-ww-course/week07/resources/cse370-week07-analysis.docx,https://byui-cse.github.io/cse370-ww-course/week07/prove.html,,ok
added,missing page found during audit,Software Development,CSE 270,Software Testing,4,Join,https://byui-cse.github.io/cse270-ww-course/teton/1.1/join.html,https://byui-cse.github.io/cse270-ww-course/teton/1.1/join.html,https://byui-cse.github.io/cse270-ww-course/teton/1.1/,Teton Idaho CoC,ok
added,missing page found during audit,Software Development,CSE 270,Software Testing,4,Directory,https://byui-cse.github.io/cse270-ww-course/teton/1.1/directory.html,https://byui-cse.github.io/cse270-ww-course/teton/1.1/directory.html,https://byui-cse.github.io/cse270-ww-course/teton/1.1/,Teton Idaho CoC,ok
