certificate,course_code,course_title,lesson,page_type,depth,link_text,url,source_page,html_title,status,audit_note
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 02,lesson_subpage,2,Favorite Icon,https://byui-cse.github.io/wdd231-ww-course/week02/prepare-favicon.html,https://byui-cse.github.io/wdd231-ww-course/week02/,WDD 231 | Favicon,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 02,lesson_subpage,2,The Fetch API,https://byui-cse.github.io/wdd231-ww-course/week02/prepare-fetch.html,https://byui-cse.github.io/wdd231-ww-course/week02/,WDD 231 | The Fetch API,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 02,lesson_subpage,2,JSON (JavaScript Object Notation),https://byui-cse.github.io/wdd231-ww-course/week02/prepare-json.html,https://byui-cse.github.io/wdd231-ww-course/week02/,WDD 231 | JSON,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 02,lesson_subpage,2,Social Media Meta,https://byui-cse.github.io/wdd231-ww-course/week02/prepare-social-media-meta.html,https://byui-cse.github.io/wdd231-ww-course/week02/,WDD 231 | Social Media Meta,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 03,week_home,1,W3,https://byui-cse.github.io/wdd231-ww-course/week03/,https://byui-cse.github.io/wdd231-ww-course/,WDD 231 | Week 03 | Course Content,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 03,lesson_subpage,2,Chamber Home Page,https://byui-cse.github.io/wdd231-ww-course/week03/assignment-03.html,https://byui-cse.github.io/wdd231-ww-course/week03/,WDD 231 | W03 | Chamber Home Page,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 03,lesson_subpage,2,Consuming APIs,https://byui-cse.github.io/wdd231-ww-course/week03/prepare-api-weather.html,https://byui-cse.github.io/wdd231-ww-course/week03/,WDD 231 | Consuming a Weather API,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 03,lesson_subpage,2,Programming with Modules,https://byui-cse.github.io/wdd231-ww-course/week03/prepare-modules.html,https://byui-cse.github.io/wdd231-ww-course/week03/,WDD 231 | JavaScript ES Modules,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 03,lesson_subpage,2,Web Accessibility,https://byui-cse.github.io/wdd231-ww-course/week03/prepare-web-accessibility.html,https://byui-cse.github.io/wdd231-ww-course/week03/,WDD 231 | Web Accessibility,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 03,lesson_subpage,3,modules.html,https://byui-cse.github.io/wdd231-ww-course/week03/modules/modules.html,https://byui-cse.github.io/wdd231-ww-course/week03/prepare-modules.html,Modules Example: Course and Sections,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 04,week_home,1,W4,https://byui-cse.github.io/wdd231-ww-course/week04/,https://byui-cse.github.io/wdd231-ww-course/,WDD 231 | Week 04 | Content,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 04,lesson_subpage,2,Chamber Join Page,https://byui-cse.github.io/wdd231-ww-course/week04/assignment-04.html,https://byui-cse.github.io/wdd231-ww-course/week04/,WDD 231 | W03 | Chamber Home Page,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 04,lesson_subpage,2,Advanced HTML Forms,https://byui-cse.github.io/wdd231-ww-course/week04/prepare-adv-forms.html,https://byui-cse.github.io/wdd231-ww-course/week04/,WDD 231 | Advanced Forms,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 04,lesson_subpage,2,CSS Animations & Transitions,https://byui-cse.github.io/wdd231-ww-course/week04/prepare-css-animations.html,https://byui-cse.github.io/wdd231-ww-course/week04/,WDD 231 | CSS Animations & Transitions,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 04,lesson_subpage,2,HTML Modals,https://byui-cse.github.io/wdd231-ww-course/week04/prepare-modals.html,https://byui-cse.github.io/wdd231-ww-course/week04/,WDD 231 | Modals,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 04,lesson_subpage,2,Website Project Subject Proposal,https://byui-cse.github.io/wdd231-ww-course/week04/project-subject.html,https://byui-cse.github.io/wdd231-ww-course/week04/,WDD 231 | Project Subject Declaration,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 05,week_home,1,W5,https://byui-cse.github.io/wdd231-ww-course/week05/,https://byui-cse.github.io/wdd231-ww-course/,WDD 231 | Week 05 | Content,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 05,lesson_subpage,2,Chamber Discover Page,https://byui-cse.github.io/wdd231-ww-course/week05/assignment-05.html,https://byui-cse.github.io/wdd231-ww-course/week05/,WDD 231 | W05 | Chamber Discover Page,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 05,lesson_subpage,2,User Experience: Page Performance,https://byui-cse.github.io/wdd231-ww-course/week05/prepare-ux-page-load.html,https://byui-cse.github.io/wdd231-ww-course/week05/,WDD 231 | UX – Page Performance,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 05,lesson_subpage,2,Project Site Plan,https://byui-cse.github.io/wdd231-ww-course/week05/project-siteplan.html,https://byui-cse.github.io/wdd231-ww-course/week05/,WDD 231 | Individual Project Site Plan,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 05,lesson_subpage,3,Chamber Project Description,https://byui-cse.github.io/wdd231-ww-course/week05/chamber-description.html,https://byui-cse.github.io/wdd231-ww-course/week02/chamber-site-plan.html,WDD 231 | Chamber of Commerce Project Description,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 06,week_home,1,W6,https://byui-cse.github.io/wdd231-ww-course/week06/,https://byui-cse.github.io/wdd231-ww-course/,WDD 231 | W06 | Content,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 06,lesson_subpage,2,Individual Website Project,https://byui-cse.github.io/wdd231-ww-course/week06/project-description.html,https://byui-cse.github.io/wdd231-ww-course/week06/,WDD 231 | Individual Project Description,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 07,week_home,1,W7,https://byui-cse.github.io/wdd231-ww-course/week07/,https://byui-cse.github.io/wdd231-ww-course/,WDD 231 | W07 | Course Content,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 07,lesson_subpage,2,Web Frontend Development Career,https://byui-cse.github.io/wdd231-ww-course/week07/careers.html,https://byui-cse.github.io/wdd231-ww-course/week07/,WDD 231 | Web Frontend Development Careers,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Week 07,lesson_subpage,2,Exam Preparation,https://byui-cse.github.io/wdd231-ww-course/week07/exam.html,https://byui-cse.github.io/wdd231-ww-course/week07/,WDD 231 | W07 | Final Exam,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Resources,course_subpage,2,Team Meeting,https://byui-cse.github.io/wdd231-ww-course/resources/team-meetings.html,https://byui-cse.github.io/wdd231-ww-course/week02/,WDD 231 | Team Meetings,ok,
Web & Computer Programming,WDD 231,Web Frontend Development I,Resources,course_subpage,3,Screenshots of Directory Page,https://byui-cse.github.io/wdd231-ww-course/resources/chamber-directory-example.html,https://byui-cse.github.io/wdd231-ww-course/week02/assignment-02.html,WDD 231 | Chamber Directory Page Examples,ok,
Web Development,ITM 111,Introduction to Databases,Course Home,course_home,0,Course Home,https://byui-cse.github.io/itm111-ww-course/,https://byui-cse.github.io/itm111-ww-course/,ITM 111 | Home,ok,
Web Development,ITM 111,Introduction to Databases,Week 01,week_home,1,W01 - Understanding Data,https://byui-cse.github.io/itm111-ww-course/week01/,https://byui-cse.github.io/itm111-ww-course/,ITM 111,ok,
Web Development,ITM 111,Introduction to Databases,Week 01,lesson_subpage,2,Data Gathering,https://byui-cse.github.io/itm111-ww-course/week01/activity-data-gathering.html,https://byui-cse.github.io/itm111-ww-course/week01/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 01,lesson_subpage,2,Data to Decisions,https://byui-cse.github.io/itm111-ww-course/week01/activity-data-to-decisions.html,https://byui-cse.github.io/itm111-ww-course/week01/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 01,lesson_subpage,2,MySQL Workbench,https://byui-cse.github.io/itm111-ww-course/week01/activity-install-mysql-workbench.html,https://byui-cse.github.io/itm111-ww-course/week01/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 01,lesson_subpage,2,Explore MySQL Workbench,https://byui-cse.github.io/itm111-ww-course/week01/assignment-explore-mysql-workbench.html,https://byui-cse.github.io/itm111-ww-course/week01/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 01,lesson_subpage,2,Data in a Tabular Format,https://byui-cse.github.io/itm111-ww-course/week01/assignment-tabular-data.html,https://byui-cse.github.io/itm111-ww-course/week01/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 01,lesson_subpage,2,Understanding Data,https://byui-cse.github.io/itm111-ww-course/week01/prepare.html,https://byui-cse.github.io/itm111-ww-course/week01/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 01,lesson_subpage,2,Team Sign-up,https://byui-cse.github.io/itm111-ww-course/week01/team-activity-groups.html,https://byui-cse.github.io/itm111-ww-course/week01/,itm 111 | Group Sign-up,ok,
Web Development,ITM 111,Introduction to Databases,Week 01,lesson_subpage,3,Mac MySQL Workbench Install Instructions,https://byui-cse.github.io/itm111-ww-course/week01/mysql-workbench-install-mac.html,https://byui-cse.github.io/itm111-ww-course/week01/activity-install-mysql-workbench.html,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 01,lesson_subpage,3,Windows MySQL Workbench Install Instructions,https://byui-cse.github.io/itm111-ww-course/week01/mysql-workbench-install-windows.html,https://byui-cse.github.io/itm111-ww-course/week01/activity-install-mysql-workbench.html,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 02,week_home,1,W02 - Data Storage/Relational Databases,https://byui-cse.github.io/itm111-ww-course/week02/,https://byui-cse.github.io/itm111-ww-course/,ITM 111,ok,
Web Development,ITM 111,Introduction to Databases,Week 02,lesson_subpage,2,Relational Database Design Introduction,https://byui-cse.github.io/itm111-ww-course/week02/activity-database-design-introduction.html,https://byui-cse.github.io/itm111-ww-course/week02/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 02,lesson_subpage,2,ERD and Datatypes,https://byui-cse.github.io/itm111-ww-course/week02/activity-erd-and-datatypes.html,https://byui-cse.github.io/itm111-ww-course/week02/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 02,lesson_subpage,2,SQL Overview Hands-On,https://byui-cse.github.io/itm111-ww-course/week02/activity-sql-overview-hands-on.html,https://byui-cse.github.io/itm111-ww-course/week02/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 02,lesson_subpage,2,Database Design,https://byui-cse.github.io/itm111-ww-course/week02/assignment-database-design.html,https://byui-cse.github.io/itm111-ww-course/week02/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 02,lesson_subpage,2,SQL Overview,https://byui-cse.github.io/itm111-ww-course/week02/assignment-sql-and-rdb-overview.html,https://byui-cse.github.io/itm111-ww-course/week02/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 02,lesson_subpage,2,Data Storage and Relational Databases,https://byui-cse.github.io/itm111-ww-course/week02/prepare.html,https://byui-cse.github.io/itm111-ww-course/week02/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 02,lesson_subpage,2,Big Data,https://byui-cse.github.io/itm111-ww-course/week02/team-activity-big-data.html,https://byui-cse.github.io/itm111-ww-course/week02/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 03,week_home,1,W03 - Database Design and Creation,https://byui-cse.github.io/itm111-ww-course/week03/,https://byui-cse.github.io/itm111-ww-course/,ITM 111,ok,
Web Development,ITM 111,Introduction to Databases,Week 03,lesson_subpage,2,Database Design and Creation,https://byui-cse.github.io/itm111-ww-course/week03/activity-movie-database.html,https://byui-cse.github.io/itm111-ww-course/week03/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 03,lesson_subpage,2,Design and Populate Art Database,https://byui-cse.github.io/itm111-ww-course/week03/assignment-design-and-populate-art-database.html,https://byui-cse.github.io/itm111-ww-course/week03/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 03,lesson_subpage,2,Database Design and Creation,https://byui-cse.github.io/itm111-ww-course/week03/prepare.html,https://byui-cse.github.io/itm111-ww-course/week03/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 03,lesson_subpage,2,CRUD in Practice,https://byui-cse.github.io/itm111-ww-course/week03/team-activity-crud.html,https://byui-cse.github.io/itm111-ww-course/week03/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 03,lesson_subpage,3,Statement of Work for the Virtual Art Gallery,https://byui-cse.github.io/itm111-ww-course/week03/art-statement-of-work.html,https://byui-cse.github.io/itm111-ww-course/week03/assignment-design-and-populate-art-database.html,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 04,week_home,1,W04 - Data Retrieval,https://byui-cse.github.io/itm111-ww-course/week04/,https://byui-cse.github.io/itm111-ww-course/,ITM 111,ok,
Web Development,ITM 111,Introduction to Databases,Week 04,lesson_subpage,2,Querying Databases,https://byui-cse.github.io/itm111-ww-course/week04/activity-querying-databases.html,https://byui-cse.github.io/itm111-ww-course/week04/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 04,lesson_subpage,2,Workbench Errors,https://byui-cse.github.io/itm111-ww-course/week04/activity-workbench-errors.html,https://byui-cse.github.io/itm111-ww-course/week04/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 04,lesson_subpage,2,Single Table Queries,https://byui-cse.github.io/itm111-ww-course/week04/assignment-single-table-queries.html,https://byui-cse.github.io/itm111-ww-course/week04/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 04,lesson_subpage,2,Data Retrieval,https://byui-cse.github.io/itm111-ww-course/week04/prepare.html,https://byui-cse.github.io/itm111-ww-course/week04/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 04,lesson_subpage,2,Querying Company Data,https://byui-cse.github.io/itm111-ww-course/week04/team-activity-querying-company-data.html,https://byui-cse.github.io/itm111-ww-course/week04/,ITM 111 | Team Activity,ok,
Web Development,ITM 111,Introduction to Databases,Week 05,week_home,1,W05 - Joining and Summarizing Data,https://byui-cse.github.io/itm111-ww-course/week05/,https://byui-cse.github.io/itm111-ww-course/,ITM 111,ok,
Web Development,ITM 111,Introduction to Databases,Week 05,lesson_subpage,2,Joining and Summarizing Data,https://byui-cse.github.io/itm111-ww-course/week05/activity-joins-and-aggregates.html,https://byui-cse.github.io/itm111-ww-course/week05/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 05,lesson_subpage,2,Joining and Summarizing Data,https://byui-cse.github.io/itm111-ww-course/week05/assignment-joins-and-aggregates.html,https://byui-cse.github.io/itm111-ww-course/week05/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 05,lesson_subpage,2,Joining Tables and Aggregating Data,https://byui-cse.github.io/itm111-ww-course/week05/prepare.html,https://byui-cse.github.io/itm111-ww-course/week05/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 05,lesson_subpage,2,Select Practice,https://byui-cse.github.io/itm111-ww-course/week05/team-activity-select-practice.html,https://byui-cse.github.io/itm111-ww-course/week05/,ITM 111 | Team Activity,ok,
Web Development,ITM 111,Introduction to Databases,Week 05,lesson_subpage,3,Problem Solving Case Study.,https://byui-cse.github.io/itm111-ww-course/week05/problem-solving.html,https://byui-cse.github.io/itm111-ww-course/week05/assignment-joins-and-aggregates.html,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 06,week_home,1,W06 - Review Project,https://byui-cse.github.io/itm111-ww-course/week06/,https://byui-cse.github.io/itm111-ww-course/,ITM 111,ok,
Web Development,ITM 111,Introduction to Databases,Week 06,lesson_subpage,2,University Database,https://byui-cse.github.io/itm111-ww-course/week06/assignment-review-project.html,https://byui-cse.github.io/itm111-ww-course/week06/,ITM 111 | Project,ok,
Web Development,ITM 111,Introduction to Databases,Week 06,lesson_subpage,2,Subqueries and Indexes,https://byui-cse.github.io/itm111-ww-course/week06/prepare.html,https://byui-cse.github.io/itm111-ww-course/week06/,ITM 111 | Project,ok,
